BRANCH_START_DATE,BRANCH_END_DATE,EMPLOYEE_ID,BRANCH_ID
2007-07-14,2020-06-17,E011439,B001
2023-08-02,,E011440,B001
2020-01-29,,E011441,B001
2016-04-24,,E011442,B001
2012-01-16,,E011443,B001
2010-05-14,,E011444,B001
2007-10-09,,E011445,B001
2007-12-21,,E011446,B001
2013-05-14,,E011447,B001
2024-06-02,,E011448,B001
2023-02-12,,E011449,B001
2004-01-13,,E011450,B001
2008-09-10,,E011451,B001
2006-07-19,2008-10-16,E011452,B001
2013-02-24,2024-10-28,E011453,B001
2013-09-27,,E011454,B001
2012-10-26,,E011455,B001
2018-01-14,,E011456,B001
2015-03-06,,E011457,B001
2005-05-27,,E011458,B001
2008-04-01,2024-06-06,E011459,B001
2023-02-02,,E011460,B001
1998-02-28,2005-04-25,E011461,B001
2022-02-16,,E011462,B001
2012-09-03,,E011463,B001
2006-09-20,2018-03-21,E011464,B001
2017-03-23,,E011465,B001
2015-06-18,,E011466,B001
2003-06-05,,E011467,B001
2004-10-17,,E011468,B001
2023-04-07,,E011469,B001
2008-11-12,,E011470,B001
2000-12-15,,E011471,B001
2004-10-12,,E011472,B001
2008-11-01,2020-06-02,E011473,B001
2016-04-19,,E011474,B001
2000-05-22,,E011475,B001
2022-04-27,,E011476,B001
2016-03-13,,E011477,B001
2016-08-31,,E011478,B001
2009-10-31,,E011479,B001
2020-02-17,,E011480,B001
2024-10-18,,E011481,B001
2008-05-26,,E011482,B001
2020-07-26,,E011483,B001
2023-06-20,,E011484,B001
2012-05-31,,E011485,B001
2006-03-06,,E011486,B001
2001-05-25,,E011487,B001
2017-10-12,,E011488,B001
2009-05-25,,E011489,B001
2015-05-28,,E011490,B001
2016-12-02,,E011491,B001
2013-06-14,,E011492,B001
2011-01-04,,E011493,B001
1999-09-09,,E011494,B001
2023-11-16,,E011495,B001
2014-04-26,,E011496,B001
2002-11-23,,E011497,B001
2002-09-15,2009-07-16,E011498,B001
1998-08-04,2002-04-01,E011499,B001
2006-09-02,,E011500,B001
2022-06-11,,E011501,B001
2004-02-29,,E011502,B001
2006-12-28,,E011503,B001
2001-10-25,,E011504,B001
2008-05-27,,E011505,B001
2015-05-05,,E011506,B001
2006-01-28,2008-01-24,E011507,B001
2019-07-11,,E011508,B001
2017-08-11,,E011509,B001
2001-04-01,2010-04-02,E011510,B001
2003-09-26,2024-10-09,E011511,B001
1999-07-23,,E011512,B001
2005-05-16,,E011513,B001
2013-08-16,,E011514,B001
2014-06-19,,E011515,B001
2016-01-31,,E011516,B001
2005-06-03,,E011517,B001
2002-06-06,,E011518,B001
2010-05-22,,E011519,B001
2004-11-24,,E011520,B001
1999-01-13,2009-03-05,E011521,B001
2015-07-30,,E011522,B001
2009-05-23,,E011523,B001
2020-03-28,,E011524,B001
2000-09-19,2015-02-07,E011525,B001
2022-03-01,,E011526,B001
2001-04-05,2012-08-23,E011527,B001
2010-10-13,2019-04-19,E011528,B001
1999-04-29,,E011529,B001
2016-10-30,,E011530,B001
2024-02-23,,E011531,B001
2021-07-27,,E011532,B001
2018-06-19,,E011533,B001
2013-09-09,2017-04-25,E011534,B001
2023-08-26,,E011535,B001
2010-10-18,,E011536,B001
1997-07-19,,E011537,B001
2003-12-11,,E011538,B001
2009-10-16,,E011539,B001
2020-10-11,,E011540,B001
2003-06-01,2019-03-09,E011541,B001
2022-01-31,,E011542,B001
2009-12-04,,E011543,B001
2001-05-17,2008-09-02,E011544,B001
2000-11-05,,E011545,B001
2019-02-02,,E011546,B001
1997-08-11,,E011547,B001
2003-02-03,,E011548,B001
2001-10-22,2003-01-21,E011549,B001
2015-02-03,2022-01-29,E011550,B001
2023-11-19,,E011551,B001
2005-05-15,,E011552,B001
2020-02-25,,E011553,B001
2001-03-06,2018-02-04,E011554,B001
2022-03-03,,E011555,B001
2022-09-09,,E011556,B001
2019-06-17,,E011557,B001
2022-11-24,,E011558,B001
2010-06-16,,E011559,B001
1999-04-27,2021-11-15,E011560,B001
2001-03-19,,E011561,B001
2003-05-12,,E011562,B001
2007-05-17,,E011563,B001
2000-03-06,,E011564,B001
2018-06-13,,E011565,B001
2022-08-21,,E011566,B001
2004-01-17,,E011567,B001
2009-07-22,,E011568,B001
2000-11-19,,E011569,B001
2006-09-20,,E011570,B001
2000-05-16,,E011571,B001
2003-08-29,,E011572,B001
2014-01-19,,E011573,B001
2009-03-06,,E011574,B001
2012-02-12,,E011575,B001
2022-11-27,,E011576,B001
2019-04-24,,E011577,B001
2005-01-30,,E011578,B001
2013-10-13,,E011579,B001
2015-05-08,,E011580,B001
1999-09-16,,E011581,B001
2013-05-13,,E011582,B001
2013-07-19,,E011583,B001
2002-07-07,,E011584,B001
2001-10-10,2011-03-20,E011585,B001
2008-02-02,2015-11-26,E011586,B001
2001-08-23,,E011587,B001
1998-02-25,2014-08-01,E011588,B001
2022-03-02,,E011589,B001
2004-02-23,2015-07-17,E011590,B001
2007-07-18,2008-06-29,E011591,B001
2006-12-28,2017-08-15,E011592,B001
2016-06-28,,E011593,B001
2002-08-20,,E011594,B001
1998-05-14,,E011595,B001
2023-06-07,,E011596,B001
2022-04-04,,E011597,B001
2024-03-27,,E011598,B001
1997-08-30,2022-04-04,E011599,B001
2003-02-14,,E011600,B001
2001-07-26,2014-05-25,E011601,B001
2004-10-18,,E011602,B001
2011-05-12,2024-03-30,E011603,B001
2003-04-05,,E011604,B001
2022-12-01,,E011605,B001
1997-02-28,,E011606,B001
2020-08-24,,E011607,B001
1999-02-25,,E011608,B001
2016-09-09,,E011609,B001
2007-03-19,,E011610,B001
2001-10-14,,E011611,B001
2020-06-24,,E011612,B001
2016-11-29,,E011613,B001
2005-05-30,,E011614,B001
2008-04-30,,E011615,B001
2015-04-27,2018-05-23,E011616,B001
2008-05-06,,E011617,B001
2010-12-12,,E011618,B001
1997-09-25,,E011619,B001
2007-04-26,,E011620,B001
1998-05-18,2021-03-05,E011621,B001
2016-02-28,,E011622,B001
2003-02-28,,E011623,B001
2016-12-02,,E011624,B001
2023-07-01,,E011625,B001
2015-06-23,,E011626,B001
2013-03-24,,E011627,B001
2015-11-25,,E011628,B001
1998-04-04,,E011629,B001
2008-10-05,,E011630,B001
2015-06-29,2018-02-20,E011631,B001
2016-09-15,,E011632,B001
2012-08-07,,E011633,B001
2004-11-13,,E011634,B001
2017-02-22,,E011635,B001
2009-12-27,,E011636,B001
2011-01-26,,E011637,B001
2014-04-15,2024-11-29,E011638,B001
1998-01-17,,E011639,B001
2012-03-25,,E011640,B001
2007-09-09,,E011641,B001
1998-12-27,,E011642,B001
2001-05-31,2010-02-20,E011643,B001
2013-03-23,,E011644,B001
2021-03-19,,E011645,B001
1997-07-02,,E011646,B001
2005-01-01,,E011647,B001
2021-04-14,,E011648,B001
2015-10-10,2020-02-20,E011649,B001
2014-11-16,,E011650,B001
2009-04-23,2019-04-01,E011651,B001
1997-02-27,2013-12-08,E011652,B001
2005-03-21,2023-05-24,E011653,B001
2004-10-05,,E011654,B001
2008-10-17,,E011655,B001
2000-05-30,,E011656,B001
2006-11-03,,E011657,B001
2007-05-15,2007-09-25,E011658,B001
2019-11-28,,E011659,B001
2003-09-14,2010-12-28,E011660,B001
2024-10-14,,E011661,B001
2003-02-10,,E011662,B001
2021-04-21,,E011663,B001
2018-10-26,,E011664,B001
2004-05-19,2018-12-23,E011665,B001
2020-10-14,,E011666,B001
1999-11-27,,E011667,B001
2001-09-18,,E011668,B001
2014-01-05,2017-07-16,E011669,B001
2019-08-06,,E011670,B001
2002-04-26,2012-08-30,E011671,B001
2008-12-04,,E011672,B001
1998-03-12,2014-08-20,E011673,B001
2004-06-17,,E011674,B001
2015-10-05,,E011675,B001
2022-08-03,,E011676,B001
2017-03-30,,E011677,B001
2020-05-01,,E011678,B001
1998-03-18,,E011679,B001
2021-07-11,,E011680,B001
1998-06-18,2018-10-19,E011681,B001
2009-04-05,,E011682,B001
2005-01-08,,E011683,B001
2018-03-28,2022-04-21,E011684,B001
2011-08-31,,E011685,B001
2001-09-02,2012-08-18,E011686,B001
2007-05-04,,E011687,B001
2007-03-27,,E011688,B001
2020-03-05,,E011689,B001
2004-03-09,,E011690,B001
2005-10-07,,E011691,B001
2016-10-19,,E011692,B001
2015-01-27,,E011693,B001
2017-10-27,2023-02-23,E011694,B001
2006-03-05,2010-11-10,E011695,B001
2000-10-03,,E011696,B001
2011-11-09,,E011697,B001
2016-02-22,,E011698,B001
2005-08-01,,E011699,B001
2010-09-20,,E011700,B001
2024-01-20,,E011701,B001
2009-07-10,,E011702,B001
2009-10-01,,E011703,B001
2015-05-04,,E011704,B001
1997-03-18,,E011705,B001
2006-03-15,,E011706,B001
1997-04-09,2001-04-21,E011707,B001
1998-07-11,,E011708,B001
2003-10-21,2017-10-16,E011709,B001
2024-12-06,,E011710,B001
2017-08-28,,E011711,B001
2010-07-29,,E011712,B001
2023-01-06,,E011713,B001
2008-11-10,,E011714,B001
2000-07-11,,E011715,B001
2011-08-02,2015-01-19,E011716,B001
2007-08-31,,E011717,B001
2009-03-11,,E011718,B001
2018-11-08,,E011719,B001
2019-01-24,,E011720,B001
2001-03-13,,E011721,B001
1999-11-25,2005-12-02,E011722,B001
2019-01-25,,E011723,B001
2020-11-20,,E011724,B001
2008-07-26,2022-08-14,E011725,B001
2007-06-11,,E011726,B001
2012-09-12,,E011727,B001
2016-10-01,,E011728,B001
2021-05-11,2023-06-23,E011729,B001
2021-05-02,,E011730,B001
2017-12-31,2020-07-30,E011731,B001
2022-04-14,,E011732,B001
2003-09-19,,E011733,B001
2021-10-16,2024-12-01,E011734,B001
2011-11-20,,E011735,B001
2003-11-14,2009-04-23,E011736,B001
2002-07-05,,E011737,B001
2003-08-07,2010-12-31,E011738,B001
2000-10-08,,E011739,B001
2005-03-17,2010-05-23,E011740,B001
2000-09-19,,E011741,B001
2001-11-18,,E011742,B001
2018-10-31,,E011743,B001
1999-04-18,2012-06-24,E011744,B001
2005-06-23,,E011745,B001
2007-11-25,2018-09-17,E011746,B001
2020-07-26,,E011747,B001
2016-03-20,,E011748,B001
2017-09-21,,E011749,B001
2008-02-09,2017-03-26,E011750,B001
2019-03-04,,E011751,B001
2018-01-22,,E011752,B001
2010-12-18,,E011753,B001
2021-12-06,,E011754,B001
2018-07-01,,E011755,B001
2023-09-02,,E011756,B001
2012-09-27,,E011757,B001
2003-10-26,2024-01-07,E011758,B001
1997-07-12,,E011759,B001
2002-10-19,2009-11-25,E011760,B001
2013-12-17,,E011761,B001
2003-10-08,,E011762,B001
2014-06-11,,E011763,B001
2010-09-12,,E011764,B001
2015-01-06,,E011765,B001
2023-12-24,,E011766,B001
2018-08-22,,E011767,B001
2010-04-17,,E011768,B001
2003-05-18,,E011769,B001
2015-04-02,,E011770,B001
2021-03-27,,E011771,B001
2015-10-03,,E011772,B001
2023-10-04,,E011773,B001
2009-05-04,2013-04-23,E011774,B001
2018-06-23,,E011775,B001
2003-06-13,,E011776,B001
2019-09-27,2020-10-21,E011777,B001
2009-03-23,2015-12-01,E011778,B001
2001-01-08,,E011779,B001
2012-12-30,,E011780,B001
2023-05-18,,E011781,B001
2013-05-21,,E011782,B001
2024-02-17,,E011783,B001
1997-06-14,2018-06-03,E011784,B001
2012-04-30,,E011785,B001
2010-05-14,2016-02-16,E011786,B001
2020-11-01,,E011787,B001
2016-06-29,,E011788,B001
2022-04-21,,E011789,B001
1998-11-12,,E011790,B001
2021-12-25,,E011791,B001
2016-03-30,,E011792,B001
2005-03-21,2013-10-12,E011793,B001
2019-08-10,,E011794,B001
2011-02-27,,E011795,B001
2007-12-29,2015-05-03,E011796,B001
2005-11-04,,E011797,B001
2013-01-15,2024-07-26,E011798,B001
1998-02-04,1999-07-04,E011799,B001
2018-04-29,2022-12-15,E011800,B001
1999-02-15,,E011801,B001
2019-01-17,,E011802,B001
2009-12-02,,E011803,B001
2002-09-19,,E011804,B001
2016-03-16,,E011805,B001
2005-03-23,2024-04-12,E011806,B001
2011-06-18,,E011807,B001
2017-08-03,2023-02-20,E011808,B001
2022-03-06,,E011809,B001
2013-01-27,,E011810,B001
2004-04-20,,E011811,B001
2007-07-23,2011-08-20,E011812,B001
2011-04-08,,E011813,B001
2000-08-26,,E011814,B001
2007-07-26,2018-01-02,E011815,B001
2000-10-10,2006-12-16,E011816,B001
2003-10-09,,E011817,B001
2004-08-12,,E011818,B001
2020-11-22,,E011819,B001
2007-07-18,,E011820,B001
2021-06-01,,E011821,B001
1999-02-07,2022-10-18,E011822,B001
2007-08-26,2009-06-06,E011823,B001
1997-02-16,2007-07-12,E011824,B001
2007-07-04,,E011825,B001
2013-01-18,,E011826,B001
2020-06-18,,E011827,B001
2021-11-28,,E011828,B001
2010-01-27,,E011829,B001
2019-08-21,,E011830,B001
2021-02-06,,E011831,B001
2004-02-22,,E011832,B001
2019-03-27,,E011833,B001
2015-01-15,,E011834,B001
1999-03-13,,E011835,B001
2012-06-02,,E011836,B001
2008-01-22,,E011837,B001
2020-02-27,,E011838,B001
2011-09-29,2016-04-19,E011839,B001
2007-08-01,2008-02-23,E011840,B001
2010-05-07,,E011841,B001
2021-03-23,,E011842,B001
2021-11-13,2022-09-13,E011843,B001
2018-06-02,,E011844,B001
2018-02-17,,E011845,B001
2005-01-06,,E011846,B001
2019-09-08,,E011847,B001
2005-04-11,2011-09-01,E011848,B001
2011-03-17,2020-07-30,E011849,B001
2014-06-18,,E011850,B001
1998-03-08,,E011851,B001
2022-05-06,,E011852,B001
2014-05-04,2016-04-30,E011853,B001
2024-07-18,,E011854,B001
2017-10-11,2022-04-22,E011855,B001
1997-03-30,,E011856,B001
2017-06-25,,E011857,B001
2000-06-06,,E011858,B001
2023-09-04,,E011859,B001
2008-04-03,,E011860,B001
2013-07-17,,E011861,B001
1999-05-07,2014-03-23,E011862,B001
2000-05-19,,E011863,B001
2002-05-22,,E011864,B001
2013-12-31,,E011865,B001
2011-09-20,2020-03-19,E011866,B001
2012-11-06,,E011867,B001
2009-04-02,2011-08-22,E011868,B001
2008-03-01,,E011869,B001
2003-07-23,,E011870,B001
2013-05-24,,E011871,B001
2006-10-17,,E011872,B001
2005-07-21,2011-01-03,E011873,B001
2002-10-20,,E011874,B001
2017-11-15,,E011875,B001
2008-02-01,,E011876,B001
2019-03-15,2024-02-29,E011877,B001
1999-09-26,,E011878,B001
2019-01-26,,E011879,B001
2008-07-18,,E011880,B001
2003-11-25,2011-05-21,E011881,B001
2023-12-05,,E011882,B001
2019-02-25,,E011883,B001
2019-07-21,,E011884,B001
2012-09-30,,E011885,B001
2014-06-26,,E011886,B001
2016-12-15,,E011887,B001
2008-08-21,,E011888,B001
2019-10-13,,E011889,B001
2022-12-18,,E011890,B001
2020-09-01,,E011891,B001
2016-09-28,,E011892,B001
2015-11-02,,E011893,B001
2003-03-13,,E011894,B001
2013-04-24,,E011895,B001
2006-07-17,,E011896,B001
2002-08-14,,E011897,B001
2014-09-13,,E011898,B001
2006-10-01,,E011899,B001
2019-04-04,,E011900,B001
2000-12-12,2000-12-23,E011901,B001
2011-12-14,2024-06-15,E011902,B001
2003-01-07,,E011903,B001
2006-05-10,2011-08-26,E011904,B001
2009-04-08,,E011905,B001
2017-10-24,2023-08-10,E011906,B001
2008-07-22,,E011907,B001
2024-07-01,,E011908,B001
2002-04-22,,E011909,B001
2004-09-11,2023-11-14,E011910,B001
2020-11-06,,E011911,B001
2013-01-03,,E011912,B001
2003-01-29,,E011913,B001
2008-10-21,,E011914,B001
2006-03-22,,E011915,B001
2011-04-15,,E011916,B001
2021-05-06,,E011917,B001
2006-12-05,2009-08-02,E011918,B001
2022-06-08,,E011919,B001
2023-04-03,,E011920,B001
2013-07-06,,E011921,B001
2002-10-29,2019-03-22,E011922,B001
2011-03-23,,E011923,B001
2023-01-14,,E011924,B001
2008-12-27,,E011925,B001
2014-11-20,,E011926,B001
1998-07-01,,E011927,B001
2024-04-26,,E011928,B001
1997-03-04,,E011929,B001
2021-06-11,2021-12-10,E011930,B001
1997-09-01,2011-05-12,E011931,B001
2010-12-06,,E011932,B001
2024-03-03,,E011933,B001
2023-12-05,,E011934,B001
2022-05-14,,E011935,B001
1998-08-19,,E011936,B001
1997-12-03,2021-04-20,E011937,B001
2000-04-21,2018-11-10,E011938,B001
2017-05-04,2021-02-25,E011939,B001
2015-12-19,2022-02-13,E011940,B001
2023-12-23,,E011941,B001
2003-08-23,,E011942,B001
2011-11-18,,E011943,B001
1997-07-09,,E011944,B001
1998-09-02,,E011945,B001
1999-07-07,,E011946,B001
2004-02-05,,E011947,B001
2010-06-07,,E011948,B001
2018-01-15,,E011949,B001
2013-05-06,,E011950,B001
2014-10-22,,E011951,B001
2005-06-18,,E011952,B001
2005-06-12,2011-09-17,E011953,B001
2022-12-07,,E011954,B001
2002-02-27,2021-11-09,E011955,B001
2011-03-02,2023-12-19,E011956,B001
2022-04-23,,E011957,B001
2014-08-05,,E011958,B001
2001-12-21,,E011959,B001
2015-08-26,,E011960,B001
2006-01-25,,E011961,B001
2006-04-01,,E011962,B001
2006-10-23,,E011963,B001
2020-08-22,2024-10-10,E011964,B001
2013-01-12,,E011965,B001
2024-08-26,,E011966,B001
2013-10-06,,E011967,B001
2012-08-07,,E011968,B001
2000-11-23,,E011969,B001
2022-10-15,,E011970,B001
2012-12-24,,E011971,B001
2018-05-30,,E011972,B001
1997-07-17,2008-02-14,E011973,B001
2001-06-09,,E011974,B001
2005-03-06,,E011975,B001
1999-03-14,2019-06-22,E011976,B001
2023-07-12,,E011977,B001
2012-09-10,,E011978,B001
2004-03-17,,E011979,B001
2015-01-18,2020-10-15,E011980,B001
1998-10-03,,E011981,B001
2019-10-08,,E011982,B001
2003-07-04,,E011983,B001
2006-09-20,,E011984,B001
2012-11-07,,E011985,B001
1998-08-08,2012-03-07,E011986,B001
2023-12-24,,E011987,B001
2010-02-19,,E011988,B001
2018-06-19,,E011989,B001
2024-02-06,,E011990,B001
2002-07-21,2011-04-15,E011991,B001
2007-04-18,,E011992,B001
2023-11-05,,E011993,B001
1999-09-23,2000-05-19,E011994,B001
2018-12-04,2023-07-05,E011995,B001
2002-08-01,,E011996,B001
1998-04-27,2006-08-20,E011997,B001
2023-06-27,,E011998,B001
2014-11-14,2022-10-10,E011999,B001
2019-04-07,,E012000,B001
1997-07-11,2009-09-22,E012001,B001
2004-05-21,,E012002,B001
2010-09-16,,E012003,B001
2015-05-01,,E012004,B001
2021-10-26,,E012005,B001
2020-10-11,,E012006,B001
2019-07-19,,E012007,B001
2013-07-13,2024-04-16,E012008,B001
2003-06-07,,E012009,B001
2019-08-18,,E012010,B001
2009-11-05,,E012011,B001
2015-04-15,,E012012,B001
2006-03-25,,E012013,B001
2002-08-07,,E012014,B001
1998-07-10,2016-07-21,E012015,B001
1999-08-18,,E012016,B001
2003-10-28,,E012017,B001
2005-09-03,2010-11-11,E012018,B001
2016-01-20,,E012019,B001
2011-12-05,,E012020,B001
1998-11-04,,E012021,B001
2001-04-15,,E012022,B001
2005-05-15,2011-01-16,E012023,B001
2002-03-04,,E012024,B001
2017-03-06,,E012025,B001
2017-10-19,,E012026,B001
2024-09-29,,E012027,B001
2008-07-16,,E012028,B001
2007-01-14,2020-09-11,E012029,B001
2019-11-08,,E012030,B001
2024-10-24,,E012031,B001
2001-03-31,2003-10-28,E012032,B001
2014-12-23,,E012033,B001
2008-08-31,,E012034,B001
2023-02-04,,E012035,B001
2020-05-29,,E012036,B001
2006-07-14,,E012037,B001
2005-07-07,2009-11-27,E012038,B001
2010-06-08,,E012039,B001
2022-07-08,,E012040,B001
2000-09-16,,E012041,B001
1999-11-17,2019-01-24,E012042,B001
2004-08-20,2023-10-18,E012043,B001
2003-01-22,,E012044,B001
2008-05-03,,E012045,B001
2023-09-02,,E012046,B001
2004-06-22,,E012047,B001
2015-12-24,,E012048,B001
2011-11-08,2020-06-16,E012049,B001
2017-12-22,2024-07-14,E012050,B001
2012-05-01,,E012051,B001
2010-09-27,,E012052,B001
2012-08-01,,E012053,B001
2022-02-24,,E012054,B001
2014-01-22,,E012055,B001
2016-08-21,,E012056,B001
2002-09-11,,E012057,B001
2004-07-11,,E012058,B001
2017-06-29,,E012059,B001
2011-01-13,,E012060,B001
2009-10-20,2012-03-12,E012061,B001
1999-09-19,,E012062,B001
2010-02-26,,E012063,B001
1997-04-24,,E012064,B001
2013-12-04,,E012065,B001
2006-05-01,2021-03-25,E012066,B001
2022-05-28,,E012067,B001
1998-12-19,,E012068,B001
1998-09-21,2022-10-12,E012069,B001
2017-11-06,2020-02-03,E012070,B001
2011-08-07,2019-05-01,E012071,B001
2011-12-21,,E012072,B001
2005-01-27,,E012073,B001
2024-06-11,,E012074,B001
2002-07-31,,E012075,B001
2019-01-24,,E012076,B001
2021-04-16,,E012077,B001
2008-12-20,,E012078,B001
2007-05-02,,E012079,B001
2001-10-20,,E012080,B001
2006-05-09,,E012081,B001
2018-10-06,,E012082,B001
2024-03-02,,E012083,B001
2020-02-13,,E012084,B001
2021-10-12,,E012085,B001
1997-03-10,2010-10-07,E012086,B001
2001-10-05,2011-04-25,E012087,B001
1997-12-22,2005-03-31,E012088,B001
2024-08-23,,E012089,B001
2004-10-28,,E012090,B001
1998-08-05,2023-01-15,E012091,B001
2005-10-25,,E012092,B001
2014-12-25,,E012093,B001
2021-12-15,,E012094,B001
2016-07-01,,E012095,B001
2019-03-28,,E012096,B001
2013-10-31,,E012097,B001
2003-09-17,,E012098,B001
2009-02-21,,E012099,B001
2014-01-24,,E012100,B001
2003-10-16,,E012101,B001
2012-08-07,,E012102,B001
2005-08-20,,E012103,B001
1999-02-02,2008-07-19,E012104,B001
2007-08-25,2019-10-11,E012105,B001
2000-12-19,2008-08-21,E012106,B001
1997-10-08,2021-11-26,E012107,B001
2009-07-22,2020-05-15,E012108,B001
2018-05-20,,E012109,B001
2010-02-13,,E012110,B001
2008-04-15,,E012111,B001
2001-12-27,,E012112,B001
2019-08-24,,E012113,B001
2006-06-12,,E012114,B001
2015-10-25,,E012115,B001
2019-01-05,2022-05-08,E012116,B001
2015-07-28,,E012117,B001
2019-01-09,,E012118,B001
2010-08-10,,E012119,B001
2014-12-16,,E012120,B001
2009-10-02,,E012121,B001
2003-03-28,2017-07-29,E012122,B001
2011-01-24,2024-04-07,E012123,B001
2001-07-13,,E012124,B001
2022-07-13,,E012125,B001
2023-10-07,,E012126,B001
2000-04-30,2020-10-21,E012127,B001
2006-12-07,,E012128,B001
2024-10-21,,E012129,B001
2002-06-20,,E012130,B001
2014-06-14,,E012131,B001
2004-10-10,2024-11-07,E012132,B001
2004-09-13,,E012133,B001
2018-11-06,,E012134,B001
2021-03-15,,E012135,B001
2002-04-22,,E012136,B001
2018-03-07,,E012137,B001
2024-02-08,,E012138,B001
2003-07-10,2020-03-22,E012139,B001
2010-10-27,,E012140,B001
2010-10-18,,E012141,B001
2019-05-08,,E012142,B001
2004-01-07,,E012143,B001
2023-11-09,,E012144,B001
2000-10-31,,E012145,B001
2023-12-28,,E012146,B001
2007-10-13,2017-09-18,E012147,B001
2013-09-18,,E012148,B001
2006-07-02,2009-08-28,E012149,B001
2016-06-01,,E012150,B001
2019-06-28,,E012151,B001
2012-01-14,,E012152,B001
2010-12-30,2015-01-31,E012153,B001
2008-09-02,2020-01-02,E012154,B001
1999-01-18,2003-01-28,E012155,B001
1999-02-15,2024-01-05,E012156,B001
2004-03-29,,E012157,B001
2014-12-02,,E012158,B001
2017-01-14,,E012159,B001
2013-02-05,,E012160,B001
2020-08-17,,E012161,B001
2023-01-03,,E012162,B001
2009-09-17,,E012163,B001
2006-01-08,,E012164,B001
2004-04-29,,E012165,B001
2007-07-15,2012-04-29,E012166,B001
2018-04-23,,E012167,B001
2020-04-14,,E012168,B001
2012-04-24,,E012169,B001
2015-07-07,,E012170,B001
2010-03-17,,E012171,B001
2002-03-10,2012-02-23,E012172,B001
2011-09-22,,E012173,B001
2018-09-15,,E012174,B001
2003-07-14,2008-12-15,E012175,B001
2018-03-20,,E012176,B001
2015-06-25,,E012177,B001
2006-03-03,,E012178,B001
2024-07-02,,E012179,B001
1998-04-08,2018-05-01,E012180,B001
2013-02-06,,E012181,B001
2015-05-25,,E012182,B001
2014-11-02,,E012183,B001
2022-05-11,2022-05-25,E012184,B001
1998-09-22,,E012185,B001
2011-02-21,,E012186,B001
2013-05-11,,E012187,B001
2012-08-14,2018-03-09,E012188,B001
2002-10-31,,E012189,B001
1998-09-30,,E012190,B001
2021-07-18,,E012191,B001
1998-04-29,,E012192,B001
2001-12-25,,E012193,B001
2002-01-27,,E012194,B001
2011-07-03,,E012195,B001
1998-01-17,,E012196,B001
2009-04-12,2010-06-23,E012197,B001
2015-01-17,,E012198,B001
2021-10-13,,E012199,B001
2008-12-07,,E012200,B001
2018-04-22,,E012201,B001
2022-07-10,,E012202,B001
2007-12-23,,E012203,B001
2006-04-25,,E012204,B001
2020-08-01,,E012205,B001
1997-11-29,,E012206,B001
2016-07-16,,E012207,B001
2012-10-21,,E012208,B001
2010-11-16,2023-06-08,E012209,B001
2009-08-16,2018-02-17,E012210,B001
2003-01-24,2005-03-31,E012211,B001
1998-08-10,,E012212,B001
2005-09-02,,E012213,B001
2004-07-14,,E012214,B001
2024-07-16,,E012215,B001
2001-01-26,,E012216,B001
2012-08-14,,E012217,B001
2004-11-27,2005-07-29,E012218,B001
2000-09-17,,E012219,B001
2020-12-02,,E012220,B001
2004-06-08,,E012221,B001
2022-05-06,,E012222,B001
2015-06-16,,E012223,B001
2010-03-13,2014-07-01,E012224,B001
2017-05-23,,E012225,B001
2017-04-04,2022-06-18,E012226,B001
1997-12-11,,E012227,B001
1999-09-03,,E012228,B001
2019-12-21,,E012229,B001
2015-04-26,,E012230,B001
2019-03-31,,E012231,B001
1999-11-20,2006-05-18,E012232,B001
2021-12-28,,E012233,B001
2016-05-17,,E012234,B001
2015-05-14,,E012235,B001
2023-09-13,,E012236,B001
2003-07-23,,E012237,B001
2000-06-06,,E012238,B001
2010-04-19,,E012239,B001
2001-12-31,,E012240,B001
2023-12-05,,E012241,B001
2018-10-02,2024-07-30,E012242,B001
2012-07-24,,E012243,B001
2000-12-13,,E012244,B001
2017-04-26,,E012245,B001
2014-07-22,,E012246,B001
2006-03-02,,E012247,B001
2016-04-30,,E012248,B001
2019-01-19,,E012249,B001
2020-03-12,,E012250,B001
2024-08-12,,E012251,B001
1998-01-03,,E012252,B001
2008-03-22,2020-08-16,E012253,B001
2001-03-03,,E012254,B001
2018-07-25,,E012255,B001
2006-08-25,,E012256,B001
2015-05-25,2022-05-22,E012257,B001
2023-11-27,,E012258,B001
2018-09-04,,E012259,B001
2003-07-13,2015-05-09,E012260,B001
2011-08-03,2020-01-05,E012261,B001
2000-05-21,,E012262,B001
2024-05-24,,E012263,B001
2005-06-06,,E012264,B001
2005-06-17,,E012265,B001
2011-03-31,2018-08-21,E012266,B001
2017-09-12,,E012267,B001
2008-07-22,2010-10-25,E012268,B001
2014-03-10,,E012269,B001
2011-08-18,2012-09-05,E012270,B001
2014-04-29,,E012271,B001
2013-11-17,,E012272,B001
2005-06-28,2010-07-13,E012273,B001
2020-10-09,,E012274,B001
2003-10-25,2020-05-16,E012275,B001
2014-10-14,,E012276,B001
2001-01-31,,E012277,B001
2004-10-21,,E012278,B001
2019-11-26,,E012279,B001
2020-09-19,,E012280,B001
2021-01-11,,E012281,B001
2013-10-08,,E012282,B001
2020-06-25,,E012283,B001
2022-01-19,2023-03-24,E012284,B001
1998-06-06,,E012285,B001
2012-05-23,,E012286,B001
2024-10-18,,E012287,B001
2001-09-20,,E012288,B001
2018-12-24,,E012289,B001
2020-10-07,,E012290,B001
2003-10-30,,E012291,B001
2010-10-12,,E012292,B001
2014-08-19,,E012293,B001
